Var1,family,level,defined_year,median,count
26807,Pyrenomonadaceae,1,1992,60.063,2163
26808,Pyrenomonadaceae,1,1993,44.3667,2163
26809,Pyrenomonadaceae,1,1994,57.191667,2163
26810,Pyrenomonadaceae,1,1995,55.55,2163
26811,Pyrenomonadaceae,1,1996,59.838333,2163
26812,Pyrenomonadaceae,1,1997,59.536667,2163
26813,Pyrenomonadaceae,1,1998,58.216667,2163
26814,Pyrenomonadaceae,1,1999,46.1667,2163
26815,Pyrenomonadaceae,1,2000,46.4583,2163
26816,Pyrenomonadaceae,1,2001,62.65283,2163
26817,Pyrenomonadaceae,1,2002,57.19167,2163
26818,Pyrenomonadaceae,1,2003,58.2305,2163
26819,Pyrenomonadaceae,1,2004,58.2444085,2163
26820,Pyrenomonadaceae,1,2005,56.565,2163
26821,Pyrenomonadaceae,1,2006,59.45,2163
26822,Pyrenomonadaceae,1,2007,62.956845,2163
26823,Pyrenomonadaceae,1,2008,62.94962,2163
26824,Pyrenomonadaceae,1,2009,63.27121,2163
26825,Pyrenomonadaceae,1,2010,54.521667,2163
26826,Pyrenomonadaceae,1,2011,54.459167,2163
26827,Pyrenomonadaceae,1,2012,54.426667,2163
26828,Pyrenomonadaceae,1,2013,54.375,2163
26829,Pyrenomonadaceae,1,2014,54.30055,2163
26830,Pyrenomonadaceae,1,2015,54.093333,2163
26831,Pyrenomonadaceae,1,2016,54.03855,2163
26832,Pyrenomonadaceae,1,2017,59.77374,2163
26833,Pyrenomonadaceae,1,2018,56.94,2163
26834,Pyrenomonadaceae,1,2019,58.3125,2163
26835,Pyrenomonadaceae,1,2020,57.6675,2163
26836,Pyrocystaceae,1,1970,33.9333333333333,1369
26837,Pyrocystaceae,1,1971,34.0666666666667,1369
26838,Pyrocystaceae,1,1972,34.475,1369
26839,Pyrocystaceae,1,1973,34.2,1369
26840,Pyrocystaceae,1,1974,52.036805555,1369
26841,Pyrocystaceae,1,1975,34.1,1369
26842,Pyrocystaceae,1,1976,34.1333333333333,1369
26843,Pyrocystaceae,1,1977,51.255555555556,1369
26844,Pyrocystaceae,1,1978,51.2486111111115,1369
26845,Pyrocystaceae,1,1979,4,1369
26846,Pyrocystaceae,1,1981,39.8833,1369
26847,Pyrocystaceae,1,1982,52.3083,1369
26848,Pyrocystaceae,1,1984,0.99667,1369
26849,Pyrocystaceae,1,1987,28.23333,1369
26850,Pyrocystaceae,1,1988,52.61345,1369
26851,Pyrocystaceae,1,1989,54.21183,1369
26852,Pyrocystaceae,1,1990,52.341667,1369
26853,Pyrocystaceae,1,1991,54.2825,1369
26854,Pyrocystaceae,1,1992,52.2818055,1369
26855,Pyrocystaceae,1,1993,52.341667,1369
26856,Pyrocystaceae,1,1994,43.37815,1369
26857,Pyrocystaceae,1,1995,52.302222,1369
26858,Pyrocystaceae,1,1996,52.3219445,1369
26859,Pyrocystaceae,1,1997,51.9804165,1369
26860,Pyrocystaceae,1,1998,42.662185,1369
26861,Pyrocystaceae,1,1999,53.7075,1369
26862,Pyrocystaceae,1,2000,52.261389,1369
26863,Pyrocystaceae,1,2001,52.1091665,1369
26864,Pyrocystaceae,1,2002,42.213,1369
26865,Pyrocystaceae,1,2003,50.23128,1369
26866,Pyrocystaceae,1,2004,50.75313,1369
26867,Pyrocystaceae,1,2005,42.213,1369
26868,Pyrocystaceae,1,2006,51.06865,1369
26869,Pyrocystaceae,1,2007,52.302222,1369
26870,Pyrocystaceae,1,2008,54.118056,1369
26871,Pyrocystaceae,1,2009,51.658611,1369
26872,Pyrocystaceae,1,2010,51.73955,1369
26873,Pyrocystaceae,1,2011,51.260938655,1369
26874,Pyrocystaceae,1,2012,52.261389,1369
26875,Pyrocystaceae,1,2013,51.15132,1369
26876,Pyrocystaceae,1,2014,51.72276,1369
26877,Pyrocystaceae,1,2015,51.10899,1369
26878,Pyrocystaceae,1,2016,54.066667,1369
26879,Pyrocystaceae,1,2017,51.06865,1369
26880,Pyrocystaceae,1,2018,52.341667,1369
26881,Pyrocystaceae,1,2019,54.345145,1369
26882,Pyrocystaceae,1,2020,58.3433,1369
26883,Pyrophacaceae,1,1970,33.9333333333333,1787
26884,Pyrophacaceae,1,1971,51.18772,1787
26885,Pyrophacaceae,1,1972,34.4416666666667,1787
26886,Pyrophacaceae,1,1973,34.2,1787
26887,Pyrophacaceae,1,1974,34.1,1787
26888,Pyrophacaceae,1,1976,34.1333333333333,1787
26889,Pyrophacaceae,1,1978,39.8833,1787
26890,Pyrophacaceae,1,1981,56.5617,1787
26891,Pyrophacaceae,1,1982,35.4943,1787
26892,Pyrophacaceae,1,1984,67.715,1787
26893,Pyrophacaceae,1,1986,29.48333,1787
26894,Pyrophacaceae,1,1988,46.22998,1787
26895,Pyrophacaceae,1,1989,46.54503,1787
26896,Pyrophacaceae,1,1990,55.8025,1787
26897,Pyrophacaceae,1,1991,54.415556,1787
26898,Pyrophacaceae,1,1992,54.415556,1787
26899,Pyrophacaceae,1,1993,38.95165,1787
26900,Pyrophacaceae,1,1994,46.027575,1787
26901,Pyrophacaceae,1,1995,43.45565,1787
26902,Pyrophacaceae,1,1996,45.96864,1787
26903,Pyrophacaceae,1,1997,49.18283,1787
26904,Pyrophacaceae,1,1998,44.588975,1787
26905,Pyrophacaceae,1,1999,50.25,1787
26906,Pyrophacaceae,1,2000,54.415556,1787
26907,Pyrophacaceae,1,2001,54.719167,1787
26908,Pyrophacaceae,1,2002,55.172222,1787
26909,Pyrophacaceae,1,2003,54.03389,1787
26910,Pyrophacaceae,1,2004,58.2305,1787
26911,Pyrophacaceae,1,2005,16.0665,1787
26912,Pyrophacaceae,1,2006,56.565,1787
26913,Pyrophacaceae,1,2007,53.535,1787
26914,Pyrophacaceae,1,2008,55.78275,1787
26915,Pyrophacaceae,1,2009,54.415556,1787
26916,Pyrophacaceae,1,2010,54.459167,1787
26917,Pyrophacaceae,1,2011,54.459167,1787
26918,Pyrophacaceae,1,2012,54.315,1787
26919,Pyrophacaceae,1,2013,54.459167,1787
26920,Pyrophacaceae,1,2014,54.6,1787
26921,Pyrophacaceae,1,2015,54.459167,1787
26922,Pyrophacaceae,1,2016,53.4915,1787
26923,Pyrophacaceae,1,2017,53.949165,1787
26924,Pyrophacaceae,1,2018,54.149444,1787
26925,Pyrophacaceae,1,2019,54.050835,1787
26926,Pyrophacaceae,1,2020,54.15861,1787
26927,Pyuridae,2,1973,51.73385,2885
26928,Pyuridae,2,1975,54.47344,2885
26929,Pyuridae,2,1978,55.796145,2885
26930,Pyuridae,2,1981,64.9666666666667,2885
26931,Pyuridae,2,1982,60.6791616666667,2885
26932,Pyuridae,2,1983,55.03919,2885
26933,Pyuridae,2,1984,55.28882,2885
26934,Pyuridae,2,1985,55.282985,2885
26935,Pyuridae,2,1986,54.47104,2885
26936,Pyuridae,2,1987,58.43402,2885
26937,Pyuridae,2,1988,57.527575,2885
26938,Pyuridae,2,1989,56.51741,2885
26939,Pyuridae,2,1990,57.739535,2885
26940,Pyuridae,2,1991,59.318,2885
26941,Pyuridae,2,1992,50.6505,2885
26942,Pyuridae,2,1993,53.559004,2885
26943,Pyuridae,2,1994,52.13214,2885
26944,Pyuridae,2,1995,51.7629,2885
26945,Pyuridae,2,1996,52.28943,2885
26946,Pyuridae,2,1997,50.67781,2885
26947,Pyuridae,2,1998,50.6243,2885
26948,Pyuridae,2,1999,50.62505,2885
26949,Pyuridae,2,2000,50.592915,2885
26950,Pyuridae,2,2001,41.732118,2885
26951,Pyuridae,2,2002,50.44656,2885
26952,Pyuridae,2,2003,39.7208,2885
26953,Pyuridae,2,2004,50.41627,2885
26954,Pyuridae,2,2005,50.43034,2885
26955,Pyuridae,2,2006,50.24947,2885
26956,Pyuridae,2,2007,50.41948,2885
26957,Pyuridae,2,2008,41.705,2885
26958,Pyuridae,2,2009,50.626885,2885
26959,Pyuridae,2,2010,50.65257,2885
26960,Pyuridae,2,2011,50.63685,2885
26961,Pyuridae,2,2012,52.041655,2885
26962,Pyuridae,2,2013,52.573825,2885
26963,Pyuridae,2,2014,50.6759,2885
26964,Pyuridae,2,2015,50.50287,2885
26965,Pyuridae,2,2016,51.738045,2885
26966,Pyuridae,2,2017,53.625,2885
26967,Pyuridae,2,2018,50.69667,2885
26968,Pyuridae,2,2019,50.69898,2885
26969,Pyuridae,2,2020,55.146991,2885
26970,Rajidae,4,1970,56.1333,96473
26971,Rajidae,4,1971,57.3167,96473
26972,Rajidae,4,1972,57.6833,96473
26973,Rajidae,4,1973,57.1,96473
26974,Rajidae,4,1974,57.3833,96473
26975,Rajidae,4,1975,56.4667,96473
26976,Rajidae,4,1976,56.6333,96473
26977,Rajidae,4,1977,56.5167,96473
26978,Rajidae,4,1978,57.2667,96473
26979,Rajidae,4,1979,56.75,96473
26980,Rajidae,4,1980,57.8,96473
26981,Rajidae,4,1981,56.5167,96473
26982,Rajidae,4,1982,56.5333,96473
26983,Rajidae,4,1983,57.7,96473
26984,Rajidae,4,1984,56.75,96473
26985,Rajidae,4,1985,57.6167,96473
26986,Rajidae,4,1986,57.2167,96473
26987,Rajidae,4,1987,56.8167,96473
26988,Rajidae,4,1988,57.15,96473
26989,Rajidae,4,1989,56.7667,96473
26990,Rajidae,4,1990,56.75,96473
26991,Rajidae,4,1991,57,96473
26992,Rajidae,4,1992,56.7833,96473
26993,Rajidae,4,1993,56.9333,96473
26994,Rajidae,4,1994,56.7667,96473
26995,Rajidae,4,1995,56.7167,96473
26996,Rajidae,4,1996,56.7333,96473
26997,Rajidae,4,1997,56.25,96473
26998,Rajidae,4,1998,56.1333,96473
26999,Rajidae,4,1999,56.2833,96473
27000,Rajidae,4,2000,56.7333,96473
27001,Rajidae,4,2001,56.1668,96473
27002,Rajidae,4,2002,55.7218,96473
27003,Rajidae,4,2003,54.7833,96473
27004,Rajidae,4,2004,54.48705,96473
27005,Rajidae,4,2005,55.1196,96473
27006,Rajidae,4,2006,55.0832,96473
27007,Rajidae,4,2007,55.1338,96473
27008,Rajidae,4,2008,54.3331,96473
27009,Rajidae,4,2009,56.2217,96473
27010,Rajidae,4,2010,55.7306,96473
27011,Rajidae,4,2011,56.7452,96473
27012,Rajidae,4,2012,49.23545,96473
27013,Rajidae,4,2013,50.148455,96473
27014,Rajidae,4,2014,51.281500515321,96473
27015,Rajidae,4,2015,50.71376,96473
27016,Rajidae,4,2016,50.63338,96473
27017,Rajidae,4,2017,50.75257,96473
27018,Rajidae,4,2018,50.69667,96473
27019,Rajidae,4,2019,50.68344,96473
27020,Ralfsiaceae,1,1974,53.4174,612
27021,Ralfsiaceae,1,1975,54.967501845255,612
27022,Ralfsiaceae,1,1977,50.65394,612
27023,Ralfsiaceae,1,1978,55.57473,612
27024,Ralfsiaceae,1,1979,57.50875,612
27025,Ralfsiaceae,1,1980,58.0028,612
27026,Ralfsiaceae,1,1981,55.92559,612
27027,Ralfsiaceae,1,1983,49.88642,612
27028,Ralfsiaceae,1,1984,55.01505,612
27029,Ralfsiaceae,1,1985,54.24997,612
27030,Ralfsiaceae,1,1986,54.35533,612
27031,Ralfsiaceae,1,1987,55.27015,612
27032,Ralfsiaceae,1,1988,50.08699,612
27033,Ralfsiaceae,1,1989,55.98241,612
27034,Ralfsiaceae,1,1990,57.35403,612
27035,Ralfsiaceae,1,1992,55.55231,612
27036,Ralfsiaceae,1,1993,50.45816,612
27037,Ralfsiaceae,1,1994,55.621535,612
27038,Ralfsiaceae,1,1995,52.77199,612
27039,Ralfsiaceae,1,1996,52.68431,612
27040,Ralfsiaceae,1,1997,55.32349,612
27041,Ralfsiaceae,1,1998,42.24161,612
27042,Ralfsiaceae,1,2000,42.24161,612
27043,Ralfsiaceae,1,2001,42.24161,612
27044,Ralfsiaceae,1,2002,54.241115,612
27045,Ralfsiaceae,1,2003,51.3894,612
27046,Ralfsiaceae,1,2005,51.37132,612
27047,Ralfsiaceae,1,2006,54.0717,612
27048,Ralfsiaceae,1,2007,48.89089,612
27049,Ralfsiaceae,1,2008,54.85083,612
27050,Ralfsiaceae,1,2009,46.04183,612
27051,Ralfsiaceae,1,2010,50.09812,612
27052,Ralfsiaceae,1,2011,47.5816,612
27053,Ralfsiaceae,1,2012,52.83539,612
27054,Ralfsiaceae,1,2013,52.83439,612
27055,Ralfsiaceae,1,2014,47.83375,612
27056,Ralfsiaceae,1,2015,48.56505,612
27057,Ralfsiaceae,1,2016,51.14853,612
27058,Ralfsiaceae,1,2017,48.477435,612
27059,Ralfsiaceae,1,2018,47.73238,612
27060,Ralfsiaceae,1,2019,54.78477,612
27061,Reophacidae,2,1970,25.9228,2580
27062,Reophacidae,2,1971,23.035,2580
27063,Reophacidae,2,1973,14.1157,2580
27064,Reophacidae,2,1976,32.8363,2580
27065,Reophacidae,2,1977,39.9327,2580
27066,Reophacidae,2,1978,28.6375,2580
27067,Reophacidae,2,1979,4.0673,2580
27068,Reophacidae,2,1980,33.7807,2580
27069,Reophacidae,2,1982,63.2533,2580
27070,Reophacidae,2,1983,35.4952,2580
27071,Reophacidae,2,1984,71.77245,2580
27072,Reophacidae,2,1985,58.2093,2580
27073,Reophacidae,2,1986,64.3653,2580
27074,Reophacidae,2,1988,4.7917,2580
27075,Reophacidae,2,1989,50.6876,2580
27076,Reophacidae,2,1990,64.0461,2580
27077,Reophacidae,2,1991,81.5753,2580
27078,Reophacidae,2,1992,48.167,2580
27079,Reophacidae,2,1993,78.5849,2580
27080,Reophacidae,2,1994,49.1585,2580
27081,Reophacidae,2,1995,15.6498,2580
27082,Reophacidae,2,1996,29.0217,2580
27083,Reophacidae,2,1997,19.9998,2580
27084,Reophacidae,2,1998,10.0333,2580
27085,Reophacidae,2,1999,74.6576,2580
27086,Reophacidae,2,2001,76.2008,2580
27087,Reophacidae,2,2002,22.9669,2580
27088,Reophacidae,2,2004,87.8666,2580
27089,Retusidae,3,1970,54.9823969367851,8153
27090,Retusidae,3,1971,58.3194,8153
27091,Retusidae,3,1972,58.31843,8153
27092,Retusidae,3,1973,51.33476,8153
27093,Retusidae,3,1974,58.327495,8153
27094,Retusidae,3,1975,58.328055,8153
27095,Retusidae,3,1976,54.1,8153
27096,Retusidae,3,1977,58.29311,8153
27097,Retusidae,3,1978,55.035,8153
27098,Retusidae,3,1979,55.9827,8153
27099,Retusidae,3,1980,55.0707,8153
27100,Retusidae,3,1981,55.27,8153
27101,Retusidae,3,1982,55.96269,8153
27102,Retusidae,3,1983,54.8694,8153
27103,Retusidae,3,1984,55.5095,8153
27104,Retusidae,3,1985,53.0152,8153
27105,Retusidae,3,1986,55.1805,8153
27106,Retusidae,3,1987,55.1554,8153
27107,Retusidae,3,1988,55.1554,8153
27108,Retusidae,3,1989,55.5048,8153
27109,Retusidae,3,1990,55.5042,8153
27110,Retusidae,3,1991,55.3712,8153
27111,Retusidae,3,1992,55.6045,8153
27112,Retusidae,3,1993,55.4905,8153
27113,Retusidae,3,1994,55.6944,8153
27114,Retusidae,3,1995,55.5042,8153
27115,Retusidae,3,1996,55.6944,8153
27116,Retusidae,3,1997,55.8125,8153
27117,Retusidae,3,1998,55.60003,8153
27118,Retusidae,3,1999,55.4933,8153
27119,Retusidae,3,2000,55.4933,8153
27120,Retusidae,3,2001,55.0805,8153
27121,Retusidae,3,2002,55.1478,8153
27122,Retusidae,3,2003,55.0797,8153
27123,Retusidae,3,2004,55.3905,8153
27124,Retusidae,3,2005,55.1478,8153
27125,Retusidae,3,2006,55.1478,8153
27126,Retusidae,3,2007,54.715835,8153
27127,Retusidae,3,2008,55.4436,8153
27128,Retusidae,3,2009,55.10358,8153
27129,Retusidae,3,2010,54.7175,8153
27130,Retusidae,3,2011,55.287,8153
27131,Retusidae,3,2012,54.931333,8153
27132,Retusidae,3,2013,55.1478,8153
27133,Retusidae,3,2014,54.3503335,8153
27134,Retusidae,3,2015,54.784833,8153
27135,Retusidae,3,2016,54.366833,8153
27136,Retusidae,3,2017,55.98597,8153
27137,Retusidae,3,2018,53.872,8153
27138,Retusidae,3,2019,55.9168,8153
27139,Retusidae,3,2020,52.66564,8153
27140,Rhabdamminidae,2,1970,21.7495,1693
27141,Rhabdamminidae,2,1971,23.035,1693
27142,Rhabdamminidae,2,1972,39.3378,1693
27143,Rhabdamminidae,2,1975,39.7348,1693
27144,Rhabdamminidae,2,1978,28.6375,1693
27145,Rhabdamminidae,2,1979,4.0673,1693
27146,Rhabdamminidae,2,1980,31.26,1693
27147,Rhabdamminidae,2,1981,66.6067,1693
27148,Rhabdamminidae,2,1983,35.4952,1693
27149,Rhabdamminidae,2,1984,77.9983,1693
27150,Rhabdamminidae,2,1985,42.155,1693
27151,Rhabdamminidae,2,1987,4.7917,1693
27152,Rhabdamminidae,2,1989,31.1057,1693
27153,Rhabdamminidae,2,1990,82.0237,1693
27154,Rhabdamminidae,2,1992,75.4892,1693
27155,Rhabdamminidae,2,1994,49.1892,1693
27156,Rhabdamminidae,2,1995,3.6275,1693
27157,Rhabdamminidae,2,1996,81.2332,1693
27158,Rhabdamminidae,2,1998,2.67833,1693
27159,Rhabdamminidae,2,1999,53.6116,1693
27160,Rhabdamminidae,2,2001,43.6269,1693
27161,Rhabdamminidae,2,2003,87.8939,1693
27162,Rhabdosphaeraceae,1,1980,9.49,1045
27163,Rhabdosphaeraceae,1,1981,40.5958,1045
27164,Rhabdosphaeraceae,1,1982,32.1667,1045
27165,Rhabdosphaeraceae,1,1984,40.725,1045
27166,Rhabdosphaeraceae,1,1986,46.4333,1045
27167,Rhabdosphaeraceae,1,1987,28.23333,1045
27168,Rhabdosphaeraceae,1,1988,45.5333,1045
27169,Rhabdosphaeraceae,1,1989,4.4967,1045
27170,Rhabdosphaeraceae,1,1990,35.430525,1045
27171,Rhabdosphaeraceae,1,1991,58.36096,1045
27172,Rhabdosphaeraceae,1,1992,45.03735,1045
27173,Rhabdosphaeraceae,1,1993,22.6417,1045
27174,Rhabdosphaeraceae,1,1994,43.2667,1045
27175,Rhabdosphaeraceae,1,1995,23.28306,1045
27176,Rhabdosphaeraceae,1,1996,45.65835,1045
27177,Rhabdosphaeraceae,1,1997,17.3102,1045
27178,Rhabdosphaeraceae,1,1998,46.4167,1045
27179,Rhabdosphaeraceae,1,1999,46.1333,1045
27180,Rhabdosphaeraceae,1,2000,46.1667,1045
27181,Rhabdosphaeraceae,1,2001,50.25,1045
27182,Rhabdosphaeraceae,1,2002,60.53882,1045
27183,Rhabdosphaeraceae,1,2003,41.3747,1045
27184,Rhabdosphaeraceae,1,2004,53.964085,1045
27185,Rhabdosphaeraceae,1,2005,45.43335,1045
27186,Rhabdosphaeraceae,1,2006,14.45734,1045
27187,Rhabdosphaeraceae,1,2008,14.50796,1045
27188,Rhabdosphaeraceae,1,2009,45.25,1045
27189,Rhabdosphaeraceae,1,2010,58.23,1045
27190,Rhabdosphaeraceae,1,2011,45.25,1045
27191,Rhabdosphaeraceae,1,2012,43.51833333,1045
27192,Rhabdosphaeraceae,1,2013,43.4243333,1045
27193,Rhabdosphaeraceae,1,2014,43.51833333,1045
27194,Rhabdosphaeraceae,1,2015,43.51833333,1045
27195,Rhabdosphaeraceae,1,2016,18.10853,1045
27196,Rhabdosphaeraceae,1,2017,44.6583333333335,1045
27197,Rhabdosphaeraceae,1,2018,58.275,1045
27198,Rhabdosphaeraceae,1,2019,58.23,1045
27199,Rhabdosphaeraceae,1,2020,58.2583,1045
27200,Rhaphoneidaceae,1,1970,51.18772,10523
27201,Rhaphoneidaceae,1,1971,51.47361111,10523
27202,Rhaphoneidaceae,1,1972,51.84722222,10523
27203,Rhaphoneidaceae,1,1973,51.84722222,10523
27204,Rhaphoneidaceae,1,1974,51.47361111,10523
27205,Rhaphoneidaceae,1,1975,51.29725,10523
27206,Rhaphoneidaceae,1,1976,51.275,10523
27207,Rhaphoneidaceae,1,1977,51.268055555556,10523
27208,Rhaphoneidaceae,1,1978,51.268055555556,10523
27209,Rhaphoneidaceae,1,1980,51.4926,10523
27210,Rhaphoneidaceae,1,1983,51.6059,10523
27211,Rhaphoneidaceae,1,1984,51.6059,10523
27212,Rhaphoneidaceae,1,1985,51.4926,10523
27213,Rhaphoneidaceae,1,1986,51.6059,10523
27214,Rhaphoneidaceae,1,1987,51.6059,10523
27215,Rhaphoneidaceae,1,1988,51.6059,10523
27216,Rhaphoneidaceae,1,1989,51.4926,10523
27217,Rhaphoneidaceae,1,1990,51.6059,10523
27218,Rhaphoneidaceae,1,1991,51.658611,10523
27219,Rhaphoneidaceae,1,1992,51.43701537,10523
27220,Rhaphoneidaceae,1,1993,51.548889,10523
27221,Rhaphoneidaceae,1,1994,51.43701537,10523
27222,Rhaphoneidaceae,1,1995,51.43701537,10523
27223,Rhaphoneidaceae,1,1996,51.41288731,10523
27224,Rhaphoneidaceae,1,1997,51.15132,10523
27225,Rhaphoneidaceae,1,1998,50.75313,10523
27226,Rhaphoneidaceae,1,1999,51.06865,10523
27227,Rhaphoneidaceae,1,2000,51.913333,10523
27228,Rhaphoneidaceae,1,2001,51.869722,10523
27229,Rhaphoneidaceae,1,2002,51.66112692,10523
27230,Rhaphoneidaceae,1,2003,51.66112692,10523
27231,Rhaphoneidaceae,1,2004,51.66112692,10523
27232,Rhaphoneidaceae,1,2005,51.66112692,10523
27233,Rhaphoneidaceae,1,2006,51.658611,10523
27234,Rhaphoneidaceae,1,2007,51.60249482,10523
27235,Rhaphoneidaceae,1,2008,51.65212799,10523
27236,Rhaphoneidaceae,1,2009,51.43701537,10523
27237,Rhaphoneidaceae,1,2010,51.43701537,10523
27238,Rhaphoneidaceae,1,2011,51.41288731,10523
27239,Rhaphoneidaceae,1,2012,51.41288731,10523
27240,Rhaphoneidaceae,1,2013,51.15132,10523
27241,Rhaphoneidaceae,1,2014,51.43701537,10523
27242,Rhaphoneidaceae,1,2015,51.43701537,10523
27243,Rhaphoneidaceae,1,2016,51.15132,10523
27244,Rhaphoneidaceae,1,2017,51.15132,10523
27245,Rhaphoneidaceae,1,2018,51.845857,10523
27246,Rhaphoneidaceae,1,2019,51.589,10523
27247,Rhaphoneidaceae,1,2020,51.32781,10523
27248,Rhizosoleniaceae,1,1970,51.18772,139874
27249,Rhizosoleniaceae,1,1971,51.47361111,139874
27250,Rhizosoleniaceae,1,1972,51.84722222,139874
27251,Rhizosoleniaceae,1,1973,51.47361111,139874
27252,Rhizosoleniaceae,1,1974,51.84722222,139874
27253,Rhizosoleniaceae,1,1975,34.1,139874
27254,Rhizosoleniaceae,1,1976,51.255555555556,139874
27255,Rhizosoleniaceae,1,1977,51.268055555556,139874
27256,Rhizosoleniaceae,1,1978,51.268055555556,139874
27257,Rhizosoleniaceae,1,1979,42.85085,139874
27258,Rhizosoleniaceae,1,1980,54.516667,139874
27259,Rhizosoleniaceae,1,1981,54.516667,139874
27260,Rhizosoleniaceae,1,1982,51.6059,139874
27261,Rhizosoleniaceae,1,1983,51.6059,139874
27262,Rhizosoleniaceae,1,1984,51.4926,139874
27263,Rhizosoleniaceae,1,1985,51.4926,139874
27264,Rhizosoleniaceae,1,1986,51.6059,139874
27265,Rhizosoleniaceae,1,1987,44.67361,139874
27266,Rhizosoleniaceae,1,1988,52.21231,139874
27267,Rhizosoleniaceae,1,1989,52.61827,139874
27268,Rhizosoleniaceae,1,1990,53.7675,139874
27269,Rhizosoleniaceae,1,1991,53.40227194,139874
27270,Rhizosoleniaceae,1,1992,51.658611,139874
27271,Rhizosoleniaceae,1,1993,51.869722,139874
27272,Rhizosoleniaceae,1,1994,51.71555358,139874
27273,Rhizosoleniaceae,1,1995,52.261389,139874
27274,Rhizosoleniaceae,1,1996,51.41288731,139874
27275,Rhizosoleniaceae,1,1997,51.60249482,139874
27276,Rhizosoleniaceae,1,1998,51.64564498,139874
27277,Rhizosoleniaceae,1,1999,52.261389,139874
27278,Rhizosoleniaceae,1,2000,52.261389,139874
27279,Rhizosoleniaceae,1,2001,52.341667,139874
27280,Rhizosoleniaceae,1,2002,52.302222,139874
27281,Rhizosoleniaceae,1,2003,52.302222,139874
27282,Rhizosoleniaceae,1,2004,53.535,139874
27283,Rhizosoleniaceae,1,2005,52.341667,139874
27284,Rhizosoleniaceae,1,2006,52.302222,139874
27285,Rhizosoleniaceae,1,2007,52.261389,139874
27286,Rhizosoleniaceae,1,2008,52.302222,139874
27287,Rhizosoleniaceae,1,2009,51.98,139874
27288,Rhizosoleniaceae,1,2010,54.243333,139874
27289,Rhizosoleniaceae,1,2011,53.531,139874
27290,Rhizosoleniaceae,1,2012,52.586111,139874
27291,Rhizosoleniaceae,1,2013,52.33528,139874
27292,Rhizosoleniaceae,1,2014,53.61472,139874
27293,Rhizosoleniaceae,1,2015,53.378697,139874
27294,Rhizosoleniaceae,1,2016,52.24056,139874
27295,Rhizosoleniaceae,1,2017,51.72722,139874
27296,Rhizosoleniaceae,1,2018,52.57472,139874
27297,Rhizosoleniaceae,1,2019,53.44833,139874
27298,Rhizosoleniaceae,1,2020,57.6788,139874
27299,Rhodomelaceae,1,1970,58.57083,26636
27300,Rhodomelaceae,1,1972,51.73685,26636
27301,Rhodomelaceae,1,1974,60.21482,26636
27302,Rhodomelaceae,1,1975,51.47962,26636
27303,Rhodomelaceae,1,1976,55.0019886837714,26636
27304,Rhodomelaceae,1,1977,50.57656,26636
27305,Rhodomelaceae,1,1978,51.67252,26636
27306,Rhodomelaceae,1,1979,51.006705,26636
27307,Rhodomelaceae,1,1980,58.0028,26636
27308,Rhodomelaceae,1,1981,51.70328,26636
27309,Rhodomelaceae,1,1982,55.6207,26636
27310,Rhodomelaceae,1,1983,52.80319,26636
27311,Rhodomelaceae,1,1984,55.169675,26636
27312,Rhodomelaceae,1,1985,54.47872,26636
27313,Rhodomelaceae,1,1986,52.69851,26636
27314,Rhodomelaceae,1,1987,55.57079,26636
27315,Rhodomelaceae,1,1988,56.98079,26636
27316,Rhodomelaceae,1,1989,56.55334,26636
27317,Rhodomelaceae,1,1990,57.61949,26636
27318,Rhodomelaceae,1,1991,57.91085,26636
27319,Rhodomelaceae,1,1992,55.82334,26636
27320,Rhodomelaceae,1,1993,52.75915,26636
27321,Rhodomelaceae,1,1994,50.72661,26636
27322,Rhodomelaceae,1,1995,53.4362,26636
27323,Rhodomelaceae,1,1996,53.16154,26636
27324,Rhodomelaceae,1,1997,57.83797,26636
27325,Rhodomelaceae,1,1998,52.69908,26636
27326,Rhodomelaceae,1,1999,52.7548916845886,26636
27327,Rhodomelaceae,1,2000,51.6947547977298,26636
27328,Rhodomelaceae,1,2001,50.76075,26636
27329,Rhodomelaceae,1,2002,54.12583,26636
27330,Rhodomelaceae,1,2003,52.389942982786,26636
27331,Rhodomelaceae,1,2004,51.407175,26636
27332,Rhodomelaceae,1,2005,51.8597238440651,26636
27333,Rhodomelaceae,1,2006,48.32465,26636
27334,Rhodomelaceae,1,2007,54.024,26636
27335,Rhodomelaceae,1,2008,54.8392,26636
27336,Rhodomelaceae,1,2009,52.8673178328435,26636
27337,Rhodomelaceae,1,2010,55.54791,26636
27338,Rhodomelaceae,1,2011,54.964717,26636
27339,Rhodomelaceae,1,2012,57.367717,26636
27340,Rhodomelaceae,1,2013,56.065683,26636
27341,Rhodomelaceae,1,2014,54.853,26636
27342,Rhodomelaceae,1,2015,56.064667,26636
27343,Rhodomelaceae,1,2016,56.12793,26636
27344,Rhodomelaceae,1,2017,49.74443,26636
27345,Rhodomelaceae,1,2018,52.90984,26636
27346,Rhodomelaceae,1,2019,52.93939,26636
27347,Rhodothamniellaceae,1,1975,51.47893,1221
27348,Rhodothamniellaceae,1,1976,55.0019886837714,1221
27349,Rhodothamniellaceae,1,1977,50.87306,1221
27350,Rhodothamniellaceae,1,1978,51.6544020346251,1221
27351,Rhodothamniellaceae,1,1979,54.287065,1221
27352,Rhodothamniellaceae,1,1980,58.0028,1221
